VendorNumber,VendorName,Brand,Description,PurchasePrice,actualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesPurchaseRatio
9165.0,ULTRA BEVERAGE COMPANY LLP,21180.0,Amapola Creek Chard RR 14,21.61,31.99,750.0,6.0,129.66,0.0,0.0,0.0,0.0,68054.7,-129.66,-inf,0.0,0.0
3252.0,E & J GALLO WINERY,24252.0,Barefoot Summer Red Spritzer,5.4,7.99,250.0,24.0,129.6,0.0,0.0,0.0,0.0,61966.91,-129.6,-inf,0.0,0.0
10754.0,PERFECTA WINES,12387.0,Desert Wind Cab Svgn,10.8,15.99,750.0,12.0,129.6,35.0,559.65,511.68,3.85,28720.52,430.04999999999995,76.84266952559635,0.27006172839506176,4.318287037037037
10754.0,PERFECTA WINES,13183.0,Alpataco Malbec,10.8,15.99,750.0,12.0,129.6,12.0,191.88,15.99,1.35,28720.52,62.28,32.4577861163227,0.0925925925925926,1.4805555555555556
90011.0,FORTUNE WINE BROKERS LLC,23466.0,R Merlo Blackbird Red,10.8,15.99,750.0,12.0,129.6,0.0,0.0,0.0,0.0,238.60999999999999,-129.6,-inf,0.0,0.0
2000.0,SOUTHERN WINE & SPIRITS NE,2849.0,Tullibardine 20 YO Highland,129.49,179.99,750.0,1.0,129.49,3.0,539.97,539.97,2.37,19016.59,410.48,76.01903809470897,0.023167812186269208,4.169974515406595
4425.0,MARTIGNETTI COMPANIES,2855.0,Master's London Dry Gin,21.58,32.99,750.0,6.0,129.48,28.0,839.72,479.84,22.08,144929.24,710.24,84.58057447720668,0.2162496138399753,6.48532591906086
3252.0,E & J GALLO WINERY,34136.0,Turning Leaf RSV Pnt Grigio,7.18,10.99,1500.0,18.0,129.24,0.0,0.0,0.0,0.0,61966.91,-129.24,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,239.0,Vincent Van Gogh Espresso V,21.53,27.99,750.0,6.0,129.18,0.0,0.0,0.0,0.0,144929.24,-129.18,-inf,0.0,0.0
8892.0,TRINCHERO FAMILY ESTATES,12021.0,Jargon Pinot Nr CA,5.38,8.29,750.0,24.0,129.12,0.0,0.0,0.0,0.0,11595.97,-129.12,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,16694.0,Adissat Cotes du Rhone,9.93,14.99,750.0,13.0,129.09,24.0,359.76,239.84,2.66,144929.24,230.67,64.1177451634423,0.18591680223100163,2.7868928654427143
2000.0,SOUTHERN WINE & SPIRITS NE,24751.0,Lugny Macon Vllgs Vielle Rsv,10.73,15.99,750.0,12.0,128.76,12.0,191.88,15.99,1.35,19016.59,63.120000000000005,32.89555972482802,0.09319664492078286,1.4902143522833178
10754.0,PERFECTA WINES,16530.0,Castelo do Papa Godello,10.73,15.99,750.0,12.0,128.76,0.0,0.0,0.0,0.0,28720.52,-128.76,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,44993.0,Red Truck Pnt Nr Cal,5.59,11.99,750.0,23.0,128.57,16.0,135.84,84.9,1.78,144929.24,7.27000000000001,5.351884570082458,0.12444582717585752,1.0565450727230303
1128.0,BROWN-FORMAN CORP,1404.0,Woodford Rsv Master Coll Pnt,64.28,89.99,750.0,2.0,128.56,1.0,99.99,99.99,0.79,68601.68,-28.570000000000007,-28.57285728572858,0.007778469197261979,0.7777691350342252
660.0,SAZERAC NORTH AMERICA INC.,510.0,Barton Vodka,7.14,9.99,1750.0,18.0,128.52,0.0,0.0,0.0,0.0,17932.33,-128.52,-inf,0.0,0.0
9552.0,M S WALKER INC,23400.0,Pico & Vine Cab Svgn Napa,7.14,18.99,750.0,18.0,128.52,111.0,1164.39,440.58,12.39,55551.82,1035.8700000000001,88.96246103109783,0.8636788048552754,9.05999066293184
90024.0,VINILANDIA USA,15731.0,Tiamo Chianti,5.13,7.49,750.0,25.0,128.25,0.0,0.0,0.0,0.0,2802.64,-128.25,-inf,0.0,0.0
10754.0,PERFECTA WINES,23965.0,Dom le Clos des Lumieres CdR,9.86,16.99,750.0,13.0,128.18,13.0,214.86999999999998,182.89,1.43,28720.52,86.68999999999997,40.34532508028109,0.10141987829614604,1.6763145576532998
660.0,SAZERAC NORTH AMERICA INC.,1888.0,El Toro Silver Tequila,5.34,6.99,1000.0,24.0,128.16,3.0,23.97,23.97,3.1500000000000004,17932.33,-104.19,-434.6683354192742,0.023408239700374533,0.1870318352059925
3252.0,E & J GALLO WINERY,15261.0,Barefoot Cellars Sweet Red,4.27,6.49,187.0,30.0,128.1,6.0,38.94,6.49,0.17,61966.91,-89.16,-228.96764252696457,0.0468384074941452,0.3039812646370023
1650.0,Circa Wines,26627.0,Maz Caz Blanc,10.66,15.99,750.0,12.0,127.92,0.0,0.0,0.0,0.0,211.97,-127.92,-inf,0.0,0.0
10754.0,PERFECTA WINES,12476.0,Ch Donjon Minervois Rose,10.66,15.99,750.0,12.0,127.92,8.0,127.92,95.94,0.88,28720.52,0.0,0.0,0.06253908692933083,1.0
1590.0,DIAGEO CHATEAU ESTATE WINES,7830.0,Blossom Hill Wh Znfdl,7.09,10.99,1500.0,18.0,127.62,0.0,0.0,0.0,0.0,7259.75,-127.62,-inf,0.0,0.0
9744.0,FREDERICK WILDMAN & SONS,14126.0,Attitude 13 Rose Jolivet,9.08,13.99,750.0,14.0,127.11999999999999,7.0,97.93,55.96,0.78,3999.93,-29.189999999999984,-29.807005003573963,0.05506607929515419,0.7703744493392072
11567.0,CAMPARI AMERICA,4141.0,Wild Turkey American Honey,0.71,0.99,50.0,179.0,127.09,112.0,110.88,48.51,5.8100000000000005,20964.81,-16.210000000000008,-14.619408369408376,0.8812652451018963,0.8724525926508773
653.0,STATE WINE & SPIRITS,38968.0,Le Capitaine Vouvray Loire,10.59,15.99,750.0,12.0,127.08,0.0,0.0,0.0,0.0,8014.9800000000005,-127.08,-inf,0.0,0.0
8892.0,TRINCHERO FAMILY ESTATES,33211.0,Sycamore Lane Chard Cal,3.53,5.29,750.0,36.0,127.08,12.0,63.48,5.29,1.35,11595.97,-63.6,-100.1890359168242,0.09442870632672333,0.49952785646836634
9815.0,WINE GROUP INC,15297.0,Flip Flop Rsl,3.97,7.99,750.0,32.0,127.03999999999999,1.0,7.99,7.99,0.11,27100.41,-119.05,-1489.9874843554444,0.007871536523929471,0.06289357682619648
3252.0,E & J GALLO WINERY,13697.0,Liberty Creek Vyds Moscato,5.29,7.99,1500.0,24.0,126.96,0.0,0.0,0.0,0.0,61966.91,-126.96,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,32543.0,Villa Cornaro Pinot Grigio,5.29,7.99,750.0,24.0,126.96,12.0,95.88,7.99,1.35,144929.24,-31.08,-32.41551939924906,0.0945179584120983,0.7551984877126654
7153.0,PINE STATE TRADING CO,8501.0,Mother's Pumpkn Spice Liquer,4.88,6.49,750.0,26.0,126.88000000000001,24.0,215.76,125.86,18.91,15884.82,88.87999999999998,41.19391916944753,0.18915510718789405,1.7005044136191676
90047.0,CRUSH WINES,16140.0,Ravines Meritage,15.86,24.99,750.0,8.0,126.88,11.0,252.89,206.91,1.22,1457.73,126.00999999999999,49.82798845347779,0.08669609079445145,1.9931431273644389
7153.0,PINE STATE TRADING CO,13990.0,Big Claw White,8.44,12.99,750.0,15.0,126.6,0.0,0.0,0.0,0.0,15884.82,-126.6,-inf,0.0,0.0
9744.0,FREDERICK WILDMAN & SONS,21529.0,Ch St Sulpice Rose 13,8.44,12.99,750.0,15.0,126.6,5.0,64.95,64.95,0.55,3999.93,-61.64999999999999,-94.91916859122401,0.03949447077409163,0.5130331753554502
6213.0,MHW LTD,589.0,Bols Blackberry Brandy,7.91,10.99,1000.0,16.0,126.56,5.0,54.95,54.95,5.25,9621.58,-71.61,-130.3184713375796,0.039506953223767384,0.43418141592920356
9552.0,M S WALKER INC,23988.0,Rio Madre 2014 Rose Rioja,6.66,9.99,750.0,19.0,126.54,7.0,69.93,69.93,0.77,55551.82,-56.61,-80.95238095238095,0.05531847637110795,0.5526315789473685
90024.0,VINILANDIA USA,23935.0,Dom Sourdais Chinon,9.73,14.99,750.0,13.0,126.49000000000001,7.0,104.93,89.94,0.77,2802.64,-21.560000000000002,-20.547031354236157,0.055340343110127276,0.8295517432208079
4425.0,MARTIGNETTI COMPANIES,37569.0,Staglin Family Vyd Est Chard,31.61,74.99,750.0,4.0,126.44,0.0,0.0,0.0,0.0,144929.24,-126.44,-inf,0.0,0.0
4848.0,LAIRD & CO,27491.0,Stival Pnt Grigio Veneto,5.26,7.99,750.0,24.0,126.24,0.0,0.0,0.0,0.0,1043.69,-126.24,-inf,0.0,0.0
10754.0,PERFECTA WINES,16525.0,Cortijo Tinto Rioja,5.48,8.49,750.0,23.0,126.04,0.0,0.0,0.0,0.0,28720.52,-126.04,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,23603.0,Sidebar Svgn Bl,15.68,23.99,750.0,8.0,125.44,4.0,95.96,95.96,0.44,144929.24,-29.480000000000004,-30.721133805752405,0.03188775510204082,0.7649872448979591
1650.0,Circa Wines,20088.0,Camp Merlot Sonoma Cnty,10.45,15.99,750.0,12.0,125.4,12.0,191.88,15.99,1.35,211.97,66.47999999999999,34.64665415884928,0.09569377990430622,1.5301435406698563
4692.0,KOBRAND CORPORATION,24287.0,Bollini RSV Pinot Grigio,10.45,15.99,750.0,12.0,125.4,3.0,47.97,47.97,0.33,9139.38,-77.43,-161.41338336460288,0.023923444976076555,0.38253588516746406
4950.0,LATITUDE BEVERAGE COMPANY,23982.0,Earthshaker La Quete Lirac C,10.45,15.99,750.0,12.0,125.4,12.0,191.88,15.99,1.35,1610.0,66.47999999999999,34.64665415884928,0.09569377990430622,1.5301435406698563
9165.0,ULTRA BEVERAGE COMPANY LLP,23916.0,Anna de Codorniu Brut Rose,10.45,15.99,750.0,12.0,125.4,0.0,0.0,0.0,0.0,68054.7,-125.4,-inf,0.0,0.0
10754.0,PERFECTA WINES,24273.0,von Buhl Jazz Rsl,10.45,15.99,750.0,12.0,125.4,9.0,143.91,79.95,1.0,28720.52,18.50999999999999,12.862205545132369,0.07177033492822966,1.1476076555023922
2000.0,SOUTHERN WINE & SPIRITS NE,11489.0,C K Mondavi Cab Svgn,5.22,7.99,750.0,24.0,125.28,0.0,0.0,0.0,0.0,19016.59,-125.28,-inf,0.0,0.0
7153.0,PINE STATE TRADING CO,22178.0,Portal 40 Yr Old Tawny Port,124.99,189.99,750.0,1.0,124.99,0.0,0.0,0.0,0.0,15884.82,-124.99,-inf,0.0,0.0
8735.0,SURVILLE ENTERPRISES CORP,295.0,Marie Brizard Anisette,15.62,19.99,750.0,8.0,124.96,0.0,0.0,0.0,0.0,263.32,-124.96,-inf,0.0,0.0
12546.0,JIM BEAM BRANDS COMPANY,3121.0,Pinnacle Rainbow Sherbet,6.93,9.99,750.0,18.0,124.74,112.0,1066.88,829.13,88.31,123880.97,942.1400000000001,88.30796340731854,0.8978675645342312,8.55282988616322
12546.0,JIM BEAM BRANDS COMPANY,8119.0,Pinnacle Grape Vodka,10.39,12.99,750.0,12.0,124.68,2.0,25.98,25.98,1.58,123880.97,-98.7,-379.9076212471132,0.016041065126724412,0.20837343599615013
3252.0,E & J GALLO WINERY,43544.0,Carlo Rossi RSV Chard Cal,10.38,15.99,4000.0,12.0,124.56,0.0,0.0,0.0,0.0,61966.91,-124.56,-inf,0.0,0.0
3252.0,E & J GALLO WINERY,23538.0,Vin Vault Cab Svgn,6.9,10.49,3000.0,18.0,124.19999999999999,6.0,113.94,18.99,2.7,61966.91,-10.259999999999991,-9.004739336492882,0.04830917874396136,0.9173913043478261
17033.0,SEA BREEZE CELLARS LLC,24668.0,Darioush Merlot Napa Valley,41.37,59.99,750.0,3.0,124.10999999999999,7.0,419.93,239.96,0.77,549.55,295.82000000000005,70.44507417902986,0.05640157924421885,3.3835307388606886
10754.0,PERFECTA WINES,18660.0,Gaia Ritinitis Nobile Retsna,10.34,14.99,750.0,12.0,124.08,0.0,0.0,0.0,0.0,28720.52,-124.08,-inf,0.0,0.0
90010.0,VINEXTRA INC,24734.0,Dom Piquemal Cotes du Roussi,10.34,14.99,750.0,12.0,124.08,12.0,179.88,14.99,1.35,524.94,55.8,31.02068045363576,0.09671179883945842,1.4497098646034816
8112.0,MOET HENNESSY USA INC,35589.0,Cape Mentelle Sem/Svgn Bl,6.89,11.99,750.0,18.0,124.02000000000001,0.0,0.0,0.0,0.0,48347.26,-124.02000000000001,-inf,0.0,0.0
9744.0,FREDERICK WILDMAN & SONS,19518.0,Hugel Riesling,10.32,19.99,750.0,12.0,123.84,0.0,0.0,0.0,0.0,3999.93,-123.84,-inf,0.0,0.0
9165.0,ULTRA BEVERAGE COMPANY LLP,20987.0,Pizzolato Cab Svgn,8.84,12.99,750.0,14.0,123.75999999999999,0.0,0.0,0.0,0.0,68054.7,-123.75999999999999,-inf,0.0,0.0
3960.0,DIAGEO NORTH AMERICA INC,524.0,Smirnoff Whipped Cream,11.22,15.49,1000.0,11.0,123.42,0.0,0.0,0.0,0.0,257032.07,-123.42,-inf,0.0,0.0
9552.0,M S WALKER INC,10937.0,Grahams 30-Yr Tawny Port,61.64,89.99,750.0,2.0,123.28,0.0,0.0,0.0,0.0,55551.82,-123.28,-inf,0.0,0.0
9552.0,M S WALKER INC,33147.0,Jura Bl de Bl Brut D'Argent,10.27,14.99,750.0,12.0,123.24,2.0,29.98,14.99,0.22,55551.82,-93.25999999999999,-311.07404936624414,0.01622849724115547,0.2432651736449205
90010.0,VINEXTRA INC,24655.0,Ch de Ruth CdR White,10.27,14.99,750.0,12.0,123.24,0.0,0.0,0.0,0.0,524.94,-123.24,-inf,0.0,0.0
90024.0,VINILANDIA USA,25118.0,Foxglove Cab Svgn,10.27,14.99,750.0,12.0,123.24,0.0,0.0,0.0,0.0,2802.64,-123.24,-inf,0.0,0.0
8892.0,TRINCHERO FAMILY ESTATES,18363.0,Sutter Home Rsl,4.1,5.99,187.0,30.0,123.0,18.0,107.82,29.950000000000003,0.52,11595.97,-15.180000000000007,-14.079020589872016,0.14634146341463414,0.8765853658536584
3252.0,E & J GALLO WINERY,13716.0,Tisdale Vyds Pnt Nr,2.61,3.99,750.0,47.0,122.67,1.0,3.99,3.99,0.11,61966.91,-118.68,-2974.436090225564,0.008151952392598028,0.03252629004646613
9552.0,M S WALKER INC,20670.0,Catena Zapata Nicasia Vyd,61.22,119.99,750.0,2.0,122.44,0.0,0.0,0.0,0.0,55551.82,-122.44,-inf,0.0,0.0
653.0,STATE WINE & SPIRITS,20466.0,Pali Wine Co Pnt Nr Fiddlstx,40.81,59.99,750.0,3.0,122.43,0.0,0.0,0.0,0.0,8014.9800000000005,-122.43,-inf,0.0,0.0
1650.0,Circa Wines,19252.0,Camp Cab Svgn Sonoma County,10.2,14.99,750.0,12.0,122.4,0.0,0.0,0.0,0.0,211.97,-122.4,-inf,0.0,0.0
1650.0,Circa Wines,21491.0,Erre d Herrero Verdejo Rueda,10.2,14.99,750.0,12.0,122.4,0.0,0.0,0.0,0.0,211.97,-122.4,-inf,0.0,0.0
8892.0,TRINCHERO FAMILY ESTATES,18553.0,Menage a Trois Pnt Nr,10.2,14.99,750.0,12.0,122.4,0.0,0.0,0.0,0.0,11595.97,-122.4,-inf,0.0,0.0
9552.0,M S WALKER INC,43027.0,Monsanto Monrosso Chianti,10.2,14.99,750.0,12.0,122.4,0.0,0.0,0.0,0.0,55551.82,-122.4,-inf,0.0,0.0
3960.0,DIAGEO NORTH AMERICA INC,304.0,Ciroc Red Berry Vodka,24.45,33.99,1000.0,5.0,122.25,4.0,135.96,135.96,4.2,257032.07,13.710000000000008,10.083848190644312,0.032719836400818,1.1121472392638037
4425.0,MARTIGNETTI COMPANIES,18212.0,Pulenta Est Malbec Mendoza,17.44,25.99,750.0,7.0,122.08,20.0,519.8,389.84999999999997,2.2,144929.24,397.71999999999997,76.51404386302424,0.16382699868938402,4.25786369593709
3252.0,E & J GALLO WINERY,22043.0,Five Oaks Wh Moscato,2.54,3.79,750.0,48.0,121.92,36.0,136.44,7.58,4.050000000000001,61966.91,14.519999999999996,10.642040457343885,0.2952755905511811,1.1190944881889764
17035.0,PERNOD RICARD USA,6063.0,Avion Espresso,20.3,28.99,750.0,6.0,121.8,1.0,28.99,28.99,0.79,123780.22,-92.81,-320.1448775439807,0.008210180623973728,0.23801313628899834
98450.0,Serralles Usa LLC,264.0,Don Q Limon Rum,10.15,12.99,1000.0,12.0,121.8,0.0,0.0,0.0,0.0,856.02,-121.8,-inf,0.0,0.0
7153.0,PINE STATE TRADING CO,20724.0,Spritz and Giggles,10.13,14.99,750.0,12.0,121.56,4.0,71.96,71.96,0.44,15884.82,-49.60000000000001,-68.92718176764872,0.03290556103981573,0.5919710431062849
9552.0,M S WALKER INC,25273.0,Kir-Yianni Paranga VdP Maced,10.13,14.99,750.0,12.0,121.56,0.0,0.0,0.0,0.0,55551.82,-121.56,-inf,0.0,0.0
90024.0,VINILANDIA USA,25119.0,Foxglove Znfdl,10.13,14.99,750.0,12.0,121.56,0.0,0.0,0.0,0.0,2802.64,-121.56,-inf,0.0,0.0
2242.0,DELICATO VINEYARDS INC,13583.0,Twisted Cab Svgn Cal,2.53,3.79,750.0,48.0,121.44,12.0,107.88,8.99,1.35,7982.65,-13.560000000000002,-12.569521690767521,0.09881422924901186,0.8883399209486166
9552.0,M S WALKER INC,21273.0,Arindo Verdejo Rueda,7.14,10.99,750.0,17.0,121.38000000000001,18.0,197.82,131.88,2.0,55551.82,76.43999999999998,38.64118895966029,0.14829461196243202,1.629757785467128
3252.0,E & J GALLO WINERY,44369.0,Gallo Twin Vly Moscato,3.37,4.99,750.0,36.0,121.32,0.0,0.0,0.0,0.0,61966.91,-121.32,-inf,0.0,0.0
10754.0,PERFECTA WINES,20520.0,La Croix de Carbonnieux Blnc,17.33,25.99,750.0,7.0,121.31,8.0,207.92,129.95,0.89,28720.52,86.60999999999999,41.655444401692954,0.0659467480009892,1.7139559805457092
9552.0,M S WALKER INC,19584.0,Ciacci 07 Piccolomino Brunlo,40.26,59.99,750.0,3.0,120.78,7.0,419.93,299.95,0.77,55551.82,299.15,71.2380634867716,0.057956615333664516,3.4768173538665343
3252.0,E & J GALLO WINERY,31502.0,Barefoot Znfdl Cal,3.35,6.29,750.0,36.0,120.60000000000001,24.0,150.96,12.58,2.7,61966.91,30.36,20.11128775834658,0.1990049751243781,1.2517412935323382
17033.0,SEA BREEZE CELLARS LLC,11077.0,Nova 06 Marilyn Merlot Napa,19.99,28.99,750.0,6.0,119.94,3.0,86.97,86.97,0.33,549.55,-32.97,-37.90962400827871,0.025012506253126565,0.7251125562781391
9552.0,M S WALKER INC,24206.0,Flint & Steel Svgn Bl Napa V,9.99,14.99,750.0,12.0,119.88,0.0,0.0,0.0,0.0,55551.82,-119.88,-inf,0.0,0.0
17037.0,Dunn Wine Brokers,26713.0,Victor Hugo Les Mis Rose,9.99,15.49,750.0,12.0,119.88,0.0,0.0,0.0,0.0,358.03000000000003,-119.88,-inf,0.0,0.0
10754.0,PERFECTA WINES,45234.0,Calera Selleck Vyd Pnt Nr,59.86,90.99,750.0,2.0,119.72,0.0,0.0,0.0,0.0,28720.52,-119.72,-inf,0.0,0.0
9552.0,M S WALKER INC,20744.0,Banshee Chard,8.55,19.99,750.0,14.0,119.69999999999999,10.0,150.9,97.93,1.11,55551.82,31.200000000000017,20.675944333996036,0.08354218880534671,1.260651629072682
9815.0,WINE GROUP INC,15294.0,Flip Flop Moscato,3.86,7.99,750.0,31.0,119.66,7.0,41.93,23.96,0.78,27100.41,-77.72999999999999,-185.3803958979251,0.05849908072873141,0.35040949356510115
480.0,BACARDI USA INC,4042.0,Bacardi Dragon Berry,0.72,0.99,50.0,166.0,119.52,722.0,714.78,359.37,37.06,89286.27,595.26,83.27877109040544,6.04082998661312,5.980421686746988
9815.0,WINE GROUP INC,12188.0,Oak Leaf Svgn Bl Cal,1.99,2.99,750.0,60.0,119.39999999999999,48.0,143.52,2.99,5.4,27100.41,24.12000000000002,16.806020066889644,0.4020100502512563,1.2020100502512565
9815.0,WINE GROUP INC,46663.0,Oak Leaf Merlot Cal,1.99,2.99,750.0,60.0,119.39999999999999,0.0,0.0,0.0,0.0,27100.41,-119.39999999999999,-inf,0.0,0.0
10754.0,PERFECTA WINES,23746.0,Ch Brannon 12 Pessac-Leognan,59.6,89.99,750.0,2.0,119.2,3.0,269.97,89.99,0.34,28720.52,150.77000000000004,55.846945956958194,0.025167785234899327,2.2648489932885907
4692.0,KOBRAND CORPORATION,25082.0,Jadot Bouzeron 13,14.86,21.99,750.0,8.0,118.88,6.0,131.94,87.96,0.66,9139.38,13.060000000000002,9.898438684250419,0.05047106325706595,1.1098586810228803
1392.0,CONSTELLATION BRANDS INC,12218.0,R M Woodbridge Moscato,1.98,7.99,750.0,60.0,118.80000000000001,9.0,71.91,39.95,1.0,79528.99,-46.890000000000015,-65.20650813516899,0.07575757575757575,0.6053030303030302
9815.0,WINE GROUP INC,37651.0,Glen Ellen Pnt Grigio RSV,3.3,4.99,750.0,36.0,118.80000000000001,0.0,0.0,0.0,0.0,27100.41,-118.80000000000001,-inf,0.0,0.0
1392.0,CONSTELLATION BRANDS INC,25915.0,Hogue Cellars Chard Wash,4.39,9.99,750.0,27.0,118.53,101.0,655.49,272.58,11.24,79528.99,536.96,81.91734427680056,0.8521049523327427,5.530161140639501
480.0,BACARDI USA INC,4058.0,Bacardi Oakheart Spiced Rum,11.84,15.99,1000.0,10.0,118.4,0.0,0.0,0.0,0.0,89286.27,-118.4,-inf,0.0,0.0
1587.0,VINEYARD BRANDS INC,13791.0,The Chocolate Block Red,19.73,29.99,750.0,6.0,118.38,3.0,89.97,29.99,0.34,6070.09,-28.409999999999997,-31.57719239746582,0.025342118601115054,0.7600101368474405
7153.0,PINE STATE TRADING CO,25842.0,Ch Bois du Fil Brdx,9.86,14.99,750.0,12.0,118.32,0.0,0.0,0.0,0.0,15884.82,-118.32,-inf,0.0,0.0
9165.0,ULTRA BEVERAGE COMPANY LLP,38314.0,Momokawa Silver Sake,9.86,14.99,750.0,12.0,118.32,12.0,179.88,14.99,1.35,68054.7,61.56,34.2228152101401,0.10141987829614606,1.5202839756592292
9815.0,WINE GROUP INC,23519.0,Slow Press Chard,9.86,14.99,750.0,12.0,118.32,0.0,0.0,0.0,0.0,27100.41,-118.32,-inf,0.0,0.0
90024.0,VINILANDIA USA,23936.0,Morel Bjls-Vlgs Emeringes,9.86,14.99,750.0,12.0,118.32,0.0,0.0,0.0,0.0,2802.64,-118.32,-inf,0.0,0.0
10754.0,PERFECTA WINES,18662.0,Hatzimichalis Kapnias Red,14.76,29.99,750.0,8.0,118.08,1.0,21.99,21.99,0.11,28720.52,-96.09,-436.97135061391543,0.008468834688346884,0.18622967479674796
1392.0,CONSTELLATION BRANDS INC,15812.0,Diseno Torrontes Salta,4.54,11.99,750.0,26.0,118.04,21.0,146.79,97.86,2.32,79528.99,28.749999999999986,19.585802847605414,0.17790579464588274,1.2435615045747204
10754.0,PERFECTA WINES,43323.0,Keo St John Commandaria Cyp,13.07,19.99,750.0,9.0,117.63,0.0,0.0,0.0,0.0,28720.52,-117.63,-inf,0.0,0.0
8892.0,TRINCHERO FAMILY ESTATES,14670.0,Sutter Home Moscato,3.92,5.99,187.0,30.0,117.6,24.0,143.76,11.98,0.67,11595.97,26.159999999999997,18.196994991652755,0.20408163265306123,1.2224489795918367
9165.0,ULTRA BEVERAGE COMPANY LLP,21111.0,Light Horse Chard,9.8,14.99,750.0,12.0,117.6,0.0,0.0,0.0,0.0,68054.7,-117.6,-inf,0.0,0.0
7245.0,PROXIMO SPIRITS INC.,5098.0,Agavero Orange Liqueur Agave,16.79,21.99,750.0,7.0,117.53,3.0,65.97,65.97,2.37,38994.78,-51.56,-78.15673791117175,0.025525397770781926,0.5613034969794946
8673.0,STE MICHELLE WINE ESTATES,24866.0,Villa Maria Pnt Nr Private B,9.79,17.99,750.0,12.0,117.48,0.0,0.0,0.0,0.0,15919.7,-117.48,-inf,0.0,0.0
12546.0,JIM BEAM BRANDS COMPANY,2505.0,Bowmore Legend Single Malt,16.78,26.99,750.0,7.0,117.46000000000001,1.0,26.99,26.99,0.79,123880.97,-90.47000000000001,-335.1982215635421,0.008513536523071684,0.22978035075770473
90011.0,FORTUNE WINE BROKERS LLC,40767.0,Cinquante-Cinq Chardonnay L,9.03,13.99,750.0,13.0,117.39,0.0,0.0,0.0,0.0,238.60999999999999,-117.39,-inf,0.0,0.0
17035.0,PERNOD RICARD USA,1492.0,The Glenlivet Oloroso Nadu,58.59,79.99,750.0,2.0,117.18,5.0,394.95,394.95,3.95,123780.22,277.77,70.33042157235093,0.042669397508107186,3.370455709165386
4425.0,MARTIGNETTI COMPANIES,23468.0,Il Poggione di Montalcino,116.99,178.99,1500.0,1.0,116.99,1.0,178.99,178.99,0.22,144929.24,62.000000000000014,34.63880663724231,0.008547739123001967,1.529959825626122
90017.0,THE IMPORTED GRAPE LLC,25545.0,Miolo  Lote 43,19.47,29.99,750.0,6.0,116.82,0.0,0.0,0.0,0.0,80.03,-116.82,-inf,0.0,0.0
4425.0,MARTIGNETTI COMPANIES,21250.0,Bodega Garzon Albarino,9.73,14.99,750.0,12.0,116.76,12.0,179.88,14.99,1.35,144929.24,63.11999999999999,35.090060040026685,0.10277492291880781,1.540596094552929
9552.0,M S WALKER INC,20639.0,Antigal Uno Cab Mendza,9.73,14.99,750.0,12.0,116.76,10.0,149.9,89.94,1.11,55551.82,33.14,22.10807204803202,0.08564576909900651,1.2838300787941075
10754.0,PERFECTA WINES,42971.0,Kesselstatt Piesp G Kab Rsl,9.73,14.99,750.0,12.0,116.76,0.0,0.0,0.0,0.0,28720.52,-116.76,-inf,0.0,0.0
3960.0,DIAGEO NORTH AMERICA INC,1003.0,Crown Royal +2 Reusable Cups,16.66,25.99,750.0,7.0,116.62,18.0,403.82,155.92999999999998,14.18,257032.07,287.2,71.12079639443316,0.1543474532670211,3.4626993654604696
9165.0,ULTRA BEVERAGE COMPANY LLP,16649.0,Cesari Valpo Classico,9.67,14.99,750.0,12.0,116.04,6.0,89.94,89.94,0.66,68054.7,-26.10000000000001,-29.01934623082056,0.05170630816959669,0.7750775594622543
9165.0,ULTRA BEVERAGE COMPANY LLP,38312.0,Momokawa Diamond Sake,9.67,14.99,750.0,12.0,116.04,0.0,0.0,0.0,0.0,68054.7,-116.04,-inf,0.0,0.0
4692.0,KOBRAND CORPORATION,25058.0,Jadot Bourgogne Le Chapitre,19.33,28.99,750.0,6.0,115.97999999999999,3.0,86.97,86.97,0.33,9139.38,-29.00999999999999,-33.356329768885814,0.025866528711846873,0.7498706673564408
1650.0,Circa Wines,24148.0,Roncolato Valpo Super S Barb,9.66,14.49,750.0,12.0,115.92,12.0,173.88,28.98,1.36,211.97,57.959999999999994,33.33333333333333,0.10351966873706003,1.5
10754.0,PERFECTA WINES,12655.0,Merriam Cab Franc Windacre V,23.17,34.99,750.0,5.0,115.85000000000001,2.0,69.98,69.98,0.22,28720.52,-45.870000000000005,-65.54729922835097,0.017263703064307294,0.6040569702201122
9625.0,WESTERN SPIRITS BEVERAGE CO,2519.0,Bird Dog Hot Cinnamon Whisky,12.87,16.99,750.0,9.0,115.83,0.0,0.0,0.0,0.0,1933.19,-115.83,-inf,0.0,0.0
516.0,BANFI PRODUCTS CORP,16830.0,C Y Toro Gran Rsva Carmenere,9.65,13.99,750.0,12.0,115.8,0.0,0.0,0.0,0.0,8510.41,-115.8,-inf,0.0,0.0
